date,OT
7/4/2016 21:00,30.53100014
7/4/2016 22:00,27.645999908447266
7/4/2016 23:00,25.465999603271484
7/5/2016 0:00,25.95800018310547
7/5/2016 1:00,25.95800018310547
7/5/2016 2:00,26.02799987792969
7/5/2016 3:00,28.913000106811523
7/5/2016 4:00,30.459999084472656
7/5/2016 5:00,31.375
7/5/2016 6:00,32.78200149536133
7/5/2016 7:00,31.72599983215332
7/5/2016 8:00,30.31999969482422
7/5/2016 9:00,30.459999084472656
7/5/2016 10:00,32.92200088500977
7/5/2016 11:00,31.093000411987305
7/5/2016 12:00,25.67700004577637
7/5/2016 13:00,27.15399932861328
7/5/2016 14:00,28.77199935913086
7/5/2016 15:00,30.60099983215332
7/5/2016 16:00,32.007999420166016
7/5/2016 17:00,33.132999420166016
7/5/2016 18:00,31.51499938964844
7/5/2016 19:00,31.02300071716309
7/5/2016 20:00,31.44499969482422
7/5/2016 21:00,31.72599983215332
7/5/2016 22:00,30.952999114990234
7/5/2016 23:00,30.459999084472656
7/6/2016 0:00,28.913000106811523
7/6/2016 1:00,30.38999938964844
7/6/2016 2:00,31.51499938964844
7/6/2016 3:00,31.233999252319336
7/6/2016 4:00,30.53100014
7/6/2016 5:00,30.108999252319336
7/6/2016 6:00,30.31999969482422
7/6/2016 7:00,29.61599922180176
7/6/2016 8:00,30.53100014
7/6/2016 9:00,32.99300003051758
7/6/2016 10:00,30.24900054931641
7/6/2016 11:00,30.24900054931641
7/6/2016 12:00,30.67099952697754
7/6/2016 13:00,31.586000442504893
7/6/2016 14:00,31.93799973
7/6/2016 15:00,28.982999801635746
7/6/2016 16:00,27.71699905395508
7/6/2016 17:00,30.67099952697754
7/6/2016 18:00,24.34000015258789
7/6/2016 19:00,29.68600082397461
7/6/2016 20:00,30.24900054931641
7/6/2016 21:00,29.968000411987305
7/6/2016 22:00,29.54599952697754
7/6/2016 23:00,28.49099922180176
7/7/2016 0:00,28.56100082397461
7/7/2016 1:00,28.77199935913086
7/7/2016 2:00,27.71699905395508
7/7/2016 3:00,28.138999938964844
7/7/2016 4:00,27.364999771118164
7/7/2016 5:00,26.73200035095215
7/7/2016 6:00,26.37999916
7/7/2016 7:00,25.395000457763672
7/7/2016 8:00,27.92799949645996
7/7/2016 9:00,28.982999801635746
7/7/2016 10:00,29.756999969482425
7/7/2016 11:00,30.60099983215332
7/7/2016 12:00,32.64099884033203
7/7/2016 13:00,35.38499832
7/7/2016 14:00,37.28400039672852
7/7/2016 15:00,38.47999954223633
7/7/2016 16:00,36.79100036621094
7/7/2016 17:00,34.11800003051758
7/7/2016 18:00,33.83700180053711
7/7/2016 19:00,33.273998260498054
7/7/2016 20:00,32.92200088500977
7/7/2016 21:00,33.625999450683594
7/7/2016 22:00,32.64099884033203
7/7/2016 23:00,31.586000442504893
7/8/2016 0:00,31.093000411987305
7/8/2016 1:00,30.742000579833984
7/8/2016 2:00,29.334999084472656
7/8/2016 3:00,28.77199935913086
7/8/2016 4:00,29.12400054931641
7/8/2016 5:00,29.263999938964844
7/8/2016 6:00,29.40500068664551
7/8/2016 7:00,28.913000106811523
7/8/2016 8:00,29.89699935913086
7/8/2016 9:00,30.53100014
7/8/2016 10:00,30.67099952697754
7/8/2016 11:00,30.67099952697754
7/8/2016 12:00,31.093000411987305
7/8/2016 13:00,30.881999969482425
7/8/2016 14:00,32.71099853515625
7/8/2016 15:00,34.750999450683594
7/8/2016 16:00,34.400001525878906
7/8/2016 17:00,34.32899856567383
7/8/2016 18:00,33.625999450683594
7/8/2016 19:00,33.55599975585937
7/8/2016 20:00,32.78200149536133
7/8/2016 21:00,32.148998260498054
7/8/2016 22:00,31.233999252319336
7/8/2016 23:00,30.53100014
7/9/2016 0:00,30.952999114990234
7/9/2016 1:00,30.31999969482422
7/9/2016 2:00,29.40500068664551
7/9/2016 3:00,28.70199966430664
7/9/2016 4:00,28.77199935913086
7/9/2016 5:00,28.913000106811523
7/9/2016 6:00,28.27899932861328
7/9/2016 7:00,28.631000518798828
7/9/2016 8:00,28.77199935913086
7/9/2016 9:00,29.968000411987305
7/9/2016 10:00,29.756999969482425
7/9/2016 11:00,30.31999969482422
7/9/2016 12:00,31.44499969482422
7/9/2016 13:00,30.742000579833984
7/9/2016 14:00,31.65600014
7/9/2016 15:00,32.28900146484375
7/9/2016 16:00,32.852001190185554
7/9/2016 17:00,32.077999114990234
7/9/2016 18:00,31.867000579833984
7/9/2016 19:00,31.375
7/9/2016 20:00,30.881999969482425
7/9/2016 21:00,30.881999969482425
7/9/2016 22:00,29.968000411987305
7/9/2016 23:00,29.968000411987305
7/10/2016 0:00,29.47500038146973
7/10/2016 1:00,29.334999084472656
7/10/2016 2:00,29.82699966430664
7/10/2016 3:00,29.12400054931641
7/10/2016 4:00,28.56100082397461
7/10/2016 5:00,28.631000518798828
7/10/2016 6:00,27.78700065612793
7/10/2016 7:00,27.506000518798828
7/10/2016 8:00,28.06800079345703
7/10/2016 9:00,29.61599922180176
7/10/2016 10:00,29.47500038146973
7/10/2016 11:00,29.05299949645996
7/10/2016 12:00,29.47500038146973
7/10/2016 13:00,29.12400054931641
7/10/2016 14:00,29.68600082397461
7/10/2016 15:00,31.02300071716309
7/10/2016 16:00,31.16399955749512
7/10/2016 17:00,30.67099952697754
7/10/2016 18:00,29.968000411987305
7/10/2016 19:00,30.17900085449219
7/10/2016 20:00,29.47500038146973
7/10/2016 21:00,29.40500068664551
7/10/2016 22:00,28.208999633789062
7/10/2016 23:00,29.12400054931641
7/11/2016 0:00,28.56100082397461
7/11/2016 1:00,29.194000244140625
7/11/2016 2:00,28.56100082397461
7/11/2016 3:00,29.263999938964844
7/11/2016 4:00,29.05299949645996
7/11/2016 5:00,28.913000106811523
7/11/2016 6:00,29.82699966430664
7/11/2016 7:00,29.82699966430664
7/11/2016 8:00,29.194000244140625
7/11/2016 9:00,30.881999969482425
7/11/2016 10:00,31.233999252319336
7/11/2016 11:00,32.21900177001953
7/11/2016 12:00,32.99300003051758
7/11/2016 13:00,33.90700149536133
7/11/2016 14:00,34.750999450683594
7/11/2016 15:00,34.750999450683594
7/11/2016 16:00,34.82199859619141
7/11/2016 17:00,34.891998291015625
7/11/2016 18:00,33.34400177001953
7/11/2016 19:00,31.65600014
7/11/2016 20:00,33.485000610351555
7/11/2016 21:00,32.64099884033203
7/11/2016 22:00,32.5
7/11/2016 23:00,33.062999725341804
7/12/2016 0:00,33.485000610351555
7/12/2016 1:00,33.695999145507805
7/12/2016 2:00,33.55599975585937
7/12/2016 3:00,33.34400177001953
7/12/2016 4:00,32.99300003051758
7/12/2016 5:00,33.34400177001953
7/12/2016 6:00,33.90700149536133
7/12/2016 7:00,33.20399856567383
7/12/2016 8:00,34.18899917602539
7/12/2016 9:00,35.946998596191406
7/12/2016 10:00,36.36899948120117
7/12/2016 11:00,36.08800125
7/12/2016 12:00,36.08800125
7/12/2016 13:00,36.229000091552734
7/12/2016 14:00,38.40900039672852
7/12/2016 15:00,39.60499954223633
7/12/2016 16:00,40.09799957275391
7/12/2016 17:00,40.52000045776367
7/12/2016 18:00,37.84700012207031
7/12/2016 19:00,37.354000091552734
7/12/2016 20:00,36.018001556396484
7/12/2016 21:00,36.15800094604492
7/12/2016 22:00,36.018001556396484
7/12/2016 23:00,36.229000091552734
7/13/2016 0:00,36.50999832
7/13/2016 1:00,36.72100067138672
7/13/2016 2:00,36.58000183105469
7/13/2016 3:00,37.70600128173828
7/13/2016 4:00,37.70600128173828
7/13/2016 5:00,37.63600158691406
7/13/2016 6:00,37.00299835205078
7/13/2016 7:00,38.54999923706055
7/13/2016 8:00,38.05799865722656
7/13/2016 9:00,37.00299835205078
7/13/2016 10:00,37.00299835205078
7/13/2016 11:00,29.82699966430664
7/13/2016 12:00,32.852001190185554
7/13/2016 13:00,36.15800094604492
7/13/2016 14:00,35.80699920654297
7/13/2016 15:00,37.77600098
7/13/2016 16:00,39.53499984741211
7/13/2016 17:00,38.26900100708008
7/13/2016 18:00,34.750999450683594
7/13/2016 19:00,33.766998291015625
7/13/2016 20:00,32.852001190185554
7/13/2016 21:00,33.132999420166016
7/13/2016 22:00,34.32899856567383
7/13/2016 23:00,35.38499832
7/14/2016 0:00,34.540000915527344
7/14/2016 1:00,32.71099853515625
7/14/2016 2:00,33.90700149536133
7/14/2016 3:00,34.68099975585937
7/14/2016 4:00,35.66600036621094
7/14/2016 5:00,34.470001220703125
7/14/2016 6:00,35.31399917602539
7/14/2016 7:00,33.83700180053711
7/14/2016 8:00,35.87699890136719
7/14/2016 9:00,35.525001525878906
7/14/2016 10:00,36.58000183105469
7/14/2016 11:00,37.354000091552734
7/14/2016 12:00,34.61100006103516
7/14/2016 13:00,33.83700180053711
7/14/2016 14:00,33.20399856567383
7/14/2016 15:00,34.68099975585937
7/14/2016 16:00,36.72100067138672
7/14/2016 17:00,34.750999450683594
7/14/2016 18:00,24.90299987792969
7/14/2016 19:00,32.852001190185554
7/14/2016 20:00,33.132999420166016
7/14/2016 21:00,29.968000411987305
7/14/2016 22:00,30.38999938964844
7/14/2016 23:00,31.375
7/15/2016 0:00,31.30400085449219
7/15/2016 1:00,32.64099884033203
7/15/2016 2:00,33.34400177001953
7/15/2016 3:00,33.34400177001953
7/15/2016 4:00,34.61100006103516
7/15/2016 5:00,33.90700149536133
7/15/2016 6:00,34.540000915527344
7/15/2016 7:00,35.38499832
7/15/2016 8:00,34.32899856567383
7/15/2016 9:00,31.586000442504893
7/15/2016 10:00,31.375
7/15/2016 11:00,30.742000579833984
7/15/2016 12:00,31.586000442504893
7/15/2016 13:00,31.375
7/15/2016 14:00,31.02300071716309
7/15/2016 15:00,25.816999435424805
7/15/2016 16:00,24.90299987792969
7/15/2016 17:00,18.009000778198242
7/15/2016 18:00,22.44099998474121
7/15/2016 19:00,16.882999420166016
7/15/2016 20:00,22.089000701904297
7/15/2016 21:00,24.19899940490723
7/15/2016 22:00,25.746999740600582
7/15/2016 23:00,26.520999908447266
7/16/2016 0:00,26.94300079345703
7/16/2016 1:00,27.364999771118164
7/16/2016 2:00,28.35000038146973
7/16/2016 3:00,28.06800079345703
7/16/2016 4:00,28.35000038146973
7/16/2016 5:00,27.92799949645996
7/16/2016 6:00,27.71699905395508
7/16/2016 7:00,29.89699935913086
7/16/2016 8:00,30.17900085449219
7/16/2016 9:00,31.44499969482422
7/16/2016 10:00,33.20399856567383
7/16/2016 11:00,33.415000915527344
7/16/2016 12:00,32.71099853515625
7/16/2016 13:00,32.852001190185554
7/16/2016 14:00,33.20399856567383
7/16/2016 15:00,34.04800033569336
7/16/2016 16:00,35.525001525878906
7/16/2016 17:00,34.470001220703125
7/16/2016 18:00,35.59600067138672
7/16/2016 19:00,33.625999450683594
7/16/2016 20:00,32.148998260498054
7/16/2016 21:00,32.007999420166016
7/16/2016 22:00,31.72599983215332
7/16/2016 23:00,30.881999969482425
7/17/2016 0:00,31.30400085449219
7/17/2016 1:00,31.233999252319336
7/17/2016 2:00,31.72599983215332
7/17/2016 3:00,31.233999252319336
7/17/2016 4:00,31.867000579833984
7/17/2016 5:00,32.21900177001953
7/17/2016 6:00,31.72599983215332
7/17/2016 7:00,32.28900146484375
7/17/2016 8:00,34.25899887084961
7/17/2016 9:00,33.97800064086914
7/17/2016 10:00,34.470001220703125
7/17/2016 11:00,35.24399948120117
7/17/2016 12:00,36.29899978637695
7/17/2016 13:00,36.72100067138672
7/17/2016 14:00,38.3390007
7/17/2016 15:00,40.027000427246094
7/17/2016 16:00,37.98699951171875
7/17/2016 17:00,39.11299896240234
7/17/2016 18:00,37.00299835205078
7/17/2016 19:00,35.24399948120117
7/17/2016 20:00,34.18899917602539
7/17/2016 21:00,33.83700180053711
7/17/2016 22:00,33.485000610351555
7/17/2016 23:00,33.485000610351555
7/18/2016 0:00,34.61100006103516
7/18/2016 1:00,33.90700149536133
7/18/2016 2:00,33.55599975585937
7/18/2016 3:00,34.891998291015625
7/18/2016 4:00,34.96200180053711
7/18/2016 5:00,34.82199859619141
7/18/2016 6:00,34.68099975585937
7/18/2016 7:00,36.58000183105469
7/18/2016 8:00,34.400001525878906
7/18/2016 9:00,36.08800125
7/18/2016 10:00,36.229000091552734
7/18/2016 11:00,36.29899978637695
7/18/2016 12:00,35.946998596191406
7/18/2016 13:00,37.354000091552734
7/18/2016 14:00,38.54999923706055
7/18/2016 15:00,38.05799865722656
7/18/2016 16:00,35.525001525878906
7/18/2016 17:00,35.66600036621094
7/18/2016 18:00,33.132999420166016
7/18/2016 19:00,33.625999450683594
7/18/2016 20:00,35.24399948120117
7/18/2016 21:00,33.55599975585937
7/18/2016 22:00,33.90700149536133
7/18/2016 23:00,33.695999145507805
7/19/2016 0:00,33.766998291015625
7/19/2016 1:00,33.625999450683594
7/19/2016 2:00,33.485000610351555
7/19/2016 3:00,33.132999420166016
7/19/2016 4:00,32.92200088500977
7/19/2016 5:00,31.65600014
7/19/2016 6:00,32.852001190185554
7/19/2016 7:00,32.21900177001953
7/19/2016 8:00,31.72599983215332
7/19/2016 9:00,32.64099884033203
7/19/2016 10:00,32.148998260498054
7/19/2016 11:00,27.506000518798828
7/19/2016 12:00,29.263999938964844
7/19/2016 13:00,31.44499969482422
7/19/2016 14:00,31.51499938964844
7/19/2016 15:00,32.077999114990234
7/19/2016 16:00,32.077999114990234
7/19/2016 17:00,33.83700180053711
7/19/2016 18:00,34.04800033569336
7/19/2016 19:00,33.695999145507805
7/19/2016 20:00,33.485000610351555
7/19/2016 21:00,32.71099853515625
7/19/2016 22:00,32.64099884033203
7/19/2016 23:00,32.43000030517578
7/20/2016 0:00,32.007999420166016
7/20/2016 1:00,31.65600014
7/20/2016 2:00,31.375
7/20/2016 3:00,31.586000442504893
7/20/2016 4:00,32.43000030517578
7/20/2016 5:00,31.79700088500977
7/20/2016 6:00,33.20399856567383
7/20/2016 7:00,34.68099975585937
7/20/2016 8:00,34.400001525878906
7/20/2016 9:00,36.93199920654297
7/20/2016 10:00,33.485000610351555
7/20/2016 11:00,33.625999450683594
7/20/2016 12:00,33.20399856567383
7/20/2016 13:00,33.273998260498054
7/20/2016 14:00,35.525001525878906
7/20/2016 15:00,35.03300094604492
7/20/2016 16:00,35.66600036621094
7/20/2016 17:00,33.695999145507805
7/20/2016 18:00,34.400001525878906
7/20/2016 19:00,36.79100036621094
7/20/2016 20:00,35.946998596191406
7/20/2016 21:00,35.38499832
7/20/2016 22:00,34.32899856567383
7/20/2016 23:00,35.73600006103516
7/21/2016 0:00,34.891998291015625
7/21/2016 1:00,35.31399917602539
7/21/2016 2:00,35.31399917602539
7/21/2016 3:00,35.87699890136719
7/21/2016 4:00,35.525001525878906
7/21/2016 5:00,34.470001220703125
7/21/2016 6:00,34.25899887084961
7/21/2016 7:00,37.2140007
7/21/2016 8:00,40.94200134277344
7/21/2016 9:00,38.76100158691406
7/21/2016 10:00,35.24399948120117
7/21/2016 11:00,33.062999725341804
7/21/2016 12:00,32.28900146484375
7/21/2016 13:00,33.20399856567383
7/21/2016 14:00,33.55599975585937
7/21/2016 15:00,35.31399917602539
7/21/2016 16:00,36.72100067138672
7/21/2016 17:00,36.86199951171875
7/21/2016 18:00,34.96200180053711
7/21/2016 19:00,37.354000091552734
7/21/2016 20:00,36.58000183105469
7/21/2016 21:00,35.03300094604492
7/21/2016 22:00,36.72100067138672
7/21/2016 23:00,36.86199951171875
7/22/2016 0:00,36.65100098
7/22/2016 1:00,36.15800094604492
7/22/2016 2:00,36.018001556396484
7/22/2016 3:00,35.66600036621094
7/22/2016 4:00,35.525001525878906
7/22/2016 5:00,36.86199951171875
7/22/2016 6:00,35.03300094604492
7/22/2016 7:00,38.62099838256836
7/22/2016 8:00,38.198001861572266
7/22/2016 9:00,37.2140007
7/22/2016 10:00,37.354000091552734
7/22/2016 11:00,37.63600158691406
7/22/2016 12:00,37.00299835205078
7/22/2016 13:00,37.49499893188477
7/22/2016 14:00,39.18299865722656
7/22/2016 15:00,39.67599868774414
7/22/2016 16:00,39.04299926757813
7/22/2016 17:00,40.16799926757813
7/22/2016 18:00,37.2140007
7/22/2016 19:00,39.04299926757813
7/22/2016 20:00,38.69100189208984
7/22/2016 21:00,37.28400039672852
7/22/2016 22:00,36.86199951171875
7/22/2016 23:00,37.63600158691406
7/23/2016 0:00,36.65100098
7/23/2016 1:00,37.84700012207031
7/23/2016 2:00,37.91699981689453
7/23/2016 3:00,36.79100036621094
7/23/2016 4:00,35.173999786376946
7/23/2016 5:00,35.173999786376946
7/23/2016 6:00,36.72100067138672
7/23/2016 7:00,38.902000427246094
7/23/2016 8:00,41.22299957275391
7/23/2016 9:00,40.73099899291992
7/23/2016 10:00,39.95700073242188
7/23/2016 11:00,37.28400039672852
7/23/2016 12:00,36.58000183105469
7/23/2016 13:00,38.83200073242188
7/23/2016 14:00,40.027000427246094
7/23/2016 15:00,41.012001037597656
7/23/2016 16:00,41.22299957275391
7/23/2016 17:00,40.37900161743164
7/23/2016 18:00,38.83200073242188
7/23/2016 19:00,39.11299896240234
7/23/2016 20:00,38.83200073242188
7/23/2016 21:00,38.40900039672852
7/23/2016 22:00,38.26900100708008
7/23/2016 23:00,38.198001861572266
7/24/2016 0:00,38.26900100708008
7/24/2016 1:00,38.40900039672852
7/24/2016 2:00,37.63600158691406
7/24/2016 3:00,37.84700012207031
7/24/2016 4:00,37.63600158691406
7/24/2016 5:00,37.70600128173828
7/24/2016 6:00,38.3390007
7/24/2016 7:00,40.73099899291992
7/24/2016 8:00,42.41899871826172
7/24/2016 9:00,42.63000106811523
7/24/2016 10:00,40.52000045776367
7/24/2016 11:00,39.95700073242188
7/24/2016 12:00,38.12799835205078
7/24/2016 13:00,39.95700073242188
7/24/2016 14:00,41.57500076293945
7/24/2016 15:00,44.178001403808594
7/24/2016 16:00,44.45899963378906
7/24/2016 17:00,45.44400024414063
7/24/2016 18:00,45.09199905395508
7/24/2016 19:00,41.99700164794922
7/24/2016 20:00,40.52000045776367
7/24/2016 21:00,40.37900161743164
7/24/2016 22:00,39.74599838256836
7/24/2016 23:00,40.09799957275391
7/25/2016 0:00,39.95700073242188
7/25/2016 1:00,40.73099899291992
7/25/2016 2:00,40.37900161743164
7/25/2016 3:00,39.74599838256836
7/25/2016 4:00,38.76100158691406
7/25/2016 5:00,39.11299896240234
7/25/2016 6:00,39.60499954223633
7/25/2016 7:00,41.15299987792969
7/25/2016 8:00,43.26300048828125
7/25/2016 9:00,42.84099960327149
7/25/2016 10:00,42.13800048828125
7/25/2016 11:00,39.887001037597656
7/25/2016 12:00,40.87200164794922
7/25/2016 13:00,41.64500045776367
7/25/2016 14:00,41.64500045776367
7/25/2016 15:00,43.89699935913086
7/25/2016 16:00,43.61500168
7/25/2016 17:00,45.65499877929688
7/25/2016 18:00,43.685001373291016
7/25/2016 19:00,41.36399841308594
7/25/2016 20:00,40.59000015258789
7/25/2016 21:00,40.6609993
7/25/2016 22:00,39.25400161743164
7/25/2016 23:00,40.30899810791016
7/26/2016 0:00,39.53499984741211
7/26/2016 1:00,39.04299926757813
7/26/2016 2:00,39.25400161743164
7/26/2016 3:00,38.40900039672852
7/26/2016 4:00,39.11299896240234
7/26/2016 5:00,37.28400039672852
7/26/2016 6:00,38.26900100708008
7/26/2016 7:00,40.52000045776367
7/26/2016 8:00,40.94200134277344
7/26/2016 9:00,39.11299896240234
7/26/2016 10:00,39.95700073242188
7/26/2016 11:00,38.902000427246094
7/26/2016 12:00,39.32400131225586
7/26/2016 13:00,40.027000427246094
7/26/2016 14:00,40.73099899291992
7/26/2016 15:00,42.49000168
7/26/2016 16:00,44.74100112915039
7/26/2016 17:00,45.02199935913086
7/26/2016 18:00,42.84099960327149
7/26/2016 19:00,41.7859993
7/26/2016 20:00,41.29399871826172
7/26/2016 21:00,41.22299957275391
7/26/2016 22:00,40.87200164794922
7/26/2016 23:00,40.52000045776367
7/27/2016 0:00,39.67599868774414
7/27/2016 1:00,38.40900039672852
7/27/2016 2:00,38.62099838256836
7/27/2016 3:00,37.91699981689453
7/27/2016 4:00,40.30899810791016
7/27/2016 5:00,39.81600189208984
7/27/2016 6:00,37.70600128173828
7/27/2016 7:00,40.09799957275391
7/27/2016 8:00,42.20800018310547
7/27/2016 9:00,40.027000427246094
7/27/2016 10:00,39.46500015258789
7/27/2016 11:00,38.69100189208984
7/27/2016 12:00,38.198001861572266
7/27/2016 13:00,38.76100158691406
7/27/2016 14:00,39.25400161743164
7/27/2016 15:00,41.36399841308594
7/27/2016 16:00,42.98199844360352
7/27/2016 17:00,44.66999816894531
7/27/2016 18:00,41.57500076293945
7/27/2016 19:00,39.81600189208984
7/27/2016 20:00,40.027000427246094
7/27/2016 21:00,39.74599838256836
7/27/2016 22:00,40.37900161743164
7/27/2016 23:00,39.60499954223633
7/28/2016 0:00,39.32400131225586
7/28/2016 1:00,40.30899810791016
7/28/2016 2:00,40.73099899291992
7/28/2016 3:00,41.71599960327149
7/28/2016 4:00,39.39400100708008
7/28/2016 5:00,38.62099838256836
7/28/2016 6:00,39.11299896240234
7/28/2016 7:00,41.43399810791016
7/28/2016 8:00,41.92699813842773
7/28/2016 9:00,38.198001861572266
7/28/2016 10:00,38.05799865722656
7/28/2016 11:00,38.3390007
7/28/2016 12:00,38.76100158691406
7/28/2016 13:00,40.37900161743164
7/28/2016 14:00,39.95700073242188
7/28/2016 15:00,43.12300109863281
7/28/2016 16:00,44.59999847412109
7/28/2016 17:00,44.95199966430664
7/28/2016 18:00,43.33399963378906
7/28/2016 19:00,41.92699813842773
7/28/2016 20:00,40.73099899291992
7/28/2016 21:00,39.95700073242188
7/28/2016 22:00,39.32400131225586
7/28/2016 23:00,38.83200073242188
7/29/2016 0:00,39.67599868774414
7/29/2016 1:00,38.40900039672852
7/29/2016 2:00,40.59000015258789
7/29/2016 3:00,38.62099838256836
7/29/2016 4:00,38.12799835205078
7/29/2016 5:00,38.40900039672852
7/29/2016 6:00,38.76100158691406
7/29/2016 7:00,41.15299987792969
7/29/2016 8:00,42.77099990844727
7/29/2016 9:00,41.08300018310547
7/29/2016 10:00,41.64500045776367
7/29/2016 11:00,41.08300018310547
7/29/2016 12:00,40.027000427246094
7/29/2016 13:00,40.87200164794922
7/29/2016 14:00,43.685001373291016
7/29/2016 15:00,46.00699996948242
7/29/2016 16:00,44.59999847412109
7/29/2016 17:00,44.108001708984375
7/29/2016 18:00,40.16799926757813
7/29/2016 19:00,37.84700012207031
7/29/2016 20:00,39.74599838256836
7/29/2016 21:00,39.32400131225586
7/29/2016 22:00,39.887001037597656
7/29/2016 23:00,40.45000076293945
7/30/2016 0:00,40.87200164794922
7/30/2016 1:00,41.012001037597656
7/30/2016 2:00,40.52000045776367
7/30/2016 3:00,40.59000015258789
7/30/2016 4:00,39.18299865722656
7/30/2016 5:00,39.60499954223633
7/30/2016 6:00,39.18299865722656
7/30/2016 7:00,41.36399841308594
7/30/2016 8:00,44.31900024414063
7/30/2016 9:00,44.38899993896485
7/30/2016 10:00,43.82600021362305
7/30/2016 11:00,45.23300170898438
7/30/2016 12:00,44.03699875
7/30/2016 13:00,43.685001373291016
7/30/2016 14:00,44.52999877929688
7/30/2016 15:00,44.88100051879883
7/30/2016 16:00,44.38899993896485
7/30/2016 17:00,43.12300109863281
7/30/2016 18:00,40.80099868774414
7/30/2016 19:00,37.91699981689453
7/30/2016 20:00,35.59600067138672
7/30/2016 21:00,39.32400131225586
7/30/2016 22:00,38.198001861572266
7/30/2016 23:00,37.91699981689453
7/31/2016 0:00,38.26900100708008
7/31/2016 1:00,38.26900100708008
7/31/2016 2:00,38.26900100708008
7/31/2016 3:00,38.26900100708008
7/31/2016 4:00,38.26900100708008
7/31/2016 5:00,38.26900100708008
7/31/2016 6:00,38.26900100708008
7/31/2016 7:00,38.26900100708008
7/31/2016 8:00,38.26900100708008
7/31/2016 9:00,38.26900100708008
7/31/2016 10:00,38.26900100708008
7/31/2016 11:00,38.26900100708008
7/31/2016 12:00,38.26900100708008
7/31/2016 13:00,38.26900100708008
7/31/2016 14:00,38.26900100708008
7/31/2016 15:00,38.26900100708008
7/31/2016 16:00,38.26900100708008
7/31/2016 17:00,38.26900100708008
7/31/2016 18:00,38.26900100708008
7/31/2016 19:00,38.26900100708008
7/31/2016 20:00,38.26900100708008
