order_date_only,Market,Days for shipping (real),Late_delivery_risk,Order Item Product Price,Order Item Discount Rate,Order Item Profit Ratio,Order Profit Per Order,Order Item Quantity,Sales,Order Item Total,customer_segment_consumer_pct,customer_segment_corporate_pct,customer_segment_home_office_pct,category_diversity_index,price_volatility,order_count,day_of_week,day_of_month,month,is_weekend,days_since_start,Market_encoded,order_count_original,month_sin,month_cos,day_of_week_sin,day_of_week_cos,day_of_month_sin,day_of_month_cos,is_month_end,is_quarter_end,week_of_year,week_of_year_sin,week_of_year_cos,europe_vs_latam_ratio,usca_vs_europe_ratio,europe_market_share,latam_market_share,usca_market_share,total_orders,market_volatility,europe_7d_volatility,latam_7d_volatility,usca_7d_volatility,europe_7d_trend,latam_7d_trend,usca_7d_trend,europe_momentum,latam_momentum,usca_momentum
2017-05-25,LATAM,3.3043478260869565,0.5527950310559007,137.19329554807453,0.1028571435900621,0.0681987571180124,14.159254830739131,343,31889.47057408,177.5919895296273,0.577639751552795,0.3105590062111801,0.1118012422360248,0.9048262026927972,0.1,-0.7066890223186677,3,25,5,0,3,1,161,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,-0.9377521321470804,0.3473052528448203,0,0,21,0.5680647467311558,-0.8229838658936564,0.9937888137031751,1.0812499932421875,0.32388663967611336,0.3259109311740891,0.35020242914979755,494,21.187653637594387,11.37248140615465,4.509249752822896,20.221688027132323,-6.799999999999987,2.024218506211791e-15,-0.30000000000001537,0.903954802259887,0.9787234042553191,1.0564885496183205
2017-05-25,USCA,3.1965317919075145,0.4682080924855491,136.21295125578612,0.0997109832485549,0.0342196524624277,5.042832506578034,390,34922.3606319,182.02566656872835,0.5028901734104047,0.3468208092485549,0.1502890173410404,0.90353837415216,0.1,0.1477038691452283,3,25,5,0,3,2,173,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,-0.9377521321470804,0.3473052528448203,0,0,21,0.5680647467311558,-0.8229838658936564,0.9937888137031751,1.0812499932421875,0.32388663967611336,0.3259109311740891,0.35020242914979755,494,21.187653637594387,11.37248140615465,4.509249752822896,20.221688027132323,-6.799999999999987,2.024218506211791e-15,-0.30000000000001537,0.903954802259887,0.9787234042553191,1.0564885496183205
2017-05-26,Europe,3.6685714285714286,0.5771428571428572,119.26280291189144,0.0969142862914285,0.2048571438171428,42.46422848721714,404,34009.610618681,175.36737235212,0.5942857142857143,0.2171428571428571,0.1885714285714285,0.8967836734693877,0.1,0.290102684389211,4,26,5,0,4,0,175,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,-0.848644257494751,0.5289640103269624,0,0,21,0.5680647467311558,-0.8229838658936564,0.921052626731302,0.9542857088326531,0.32894736842105265,0.35714285714285715,0.31390977443609025,532,21.904337470008077,9.88938825206089,12.054044964243332,17.57270610919104,-3.800000000000016,5.099999999999993,0.49999999999997063,0.9909399773499434,1.1202830188679245,1.0158150851581509
2017-05-26,LATAM,3.347368421052632,0.431578947368421,137.14600345594735,0.1034736845368421,0.1231052628157894,29.104894706442103,442,40896.36080773,192.36679170689476,0.6,0.2789473684210526,0.1210526315789473,0.8993351800554017,0.1,1.3580937987190809,4,26,5,0,4,1,190,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,-0.848644257494751,0.5289640103269624,0,0,21,0.5680647467311558,-0.8229838658936564,0.921052626731302,0.9542857088326531,0.32894736842105265,0.35714285714285715,0.31390977443609025,532,21.904337470008077,9.88938825206089,12.054044964243332,17.57270610919104,-3.800000000000016,5.099999999999993,0.49999999999997063,0.9909399773499434,1.1202830188679245,1.0158150851581509
2017-05-26,USCA,3.161676646706587,0.5449101796407185,124.58766801718563,0.1013173659341317,0.141736528263473,22.718263341706585,377,31569.05060049,169.39575067473052,0.6287425149700598,0.2994011976047904,0.0718562874251497,0.8906737423356879,0.1,-0.2794925765867197,4,26,5,0,4,2,167,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,-0.848644257494751,0.5289640103269624,0,0,21,0.5680647467311558,-0.8229838658936564,0.921052626731302,0.9542857088326531,0.32894736842105265,0.35714285714285715,0.31390977443609025,532,21.904337470008077,9.88938825206089,12.054044964243332,17.57270610919104,-3.800000000000016,5.099999999999993,0.49999999999997063,0.9909399773499434,1.1202830188679245,1.0158150851581509
2017-05-27,Europe,3.4276315789473686,0.5789473684210527,122.5546082604671,0.10171052675,0.1457236840921052,26.968157956098683,330,28250.56054483,167.18973818375002,0.5,0.25,0.25,0.8947368421052632,0.1,-1.3474836909165897,5,27,5,1,5,0,152,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,-0.72479278722912,0.6889669190756865,0,0,21,0.5680647467311558,-0.8229838658936564,0.9047618993764173,1.171052623874654,0.30522088353413657,0.3373493975903614,0.357429718875502,498,20.25586334867018,13.382824813917274,10.801234497346435,16.66933312003413,-5.685714285714284,2.685714285714292,2.22857142857143,0.881159420289855,0.9921259842519684,1.068
2017-05-27,LATAM,3.761904761904762,0.4583333333333333,120.00077680506548,0.0986904768392857,0.1186904756666666,20.117975998577386,383,30743.06056432,165.11327530761906,0.4583333333333333,0.4345238095238095,0.1071428571428571,0.9002976190476191,0.1,-0.20829316896472835,5,27,5,1,5,1,168,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,-0.72479278722912,0.6889669190756865,0,0,21,0.5680647467311558,-0.8229838658936564,0.9047618993764173,1.171052623874654,0.30522088353413657,0.3373493975903614,0.357429718875502,498,20.25586334867018,13.382824813917274,10.801234497346435,16.66933312003413,-5.685714285714284,2.685714285714292,2.22857142857143,0.881159420289855,0.9921259842519684,1.068
2017-05-27,USCA,3.2865168539325844,0.5112359550561798,139.80837448411236,0.1071348320786516,0.1348314602977528,22.1553931802809,377,34754.92068926,174.86814825741573,0.5,0.3089887640449438,0.1910112359550561,0.8988132811513697,0.1,0.503700907255185,5,27,5,1,5,2,178,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,-0.72479278722912,0.6889669190756865,0,0,21,0.5680647467311558,-0.8229838658936564,0.9047618993764173,1.171052623874654,0.30522088353413657,0.3373493975903614,0.357429718875502,498,20.25586334867018,13.382824813917274,10.801234497346435,16.66933312003413,-5.685714285714284,2.685714285714292,2.22857142857143,0.881159420289855,0.9921259842519684,1.068
2017-05-28,Europe,3.4355828220858897,0.5276073619631901,142.8960770721595,0.0929447857607362,0.1069325151595092,13.976441687638037,346,33899.39065626,189.1817818761963,0.4785276073619632,0.3680981595092024,0.1533742331288343,0.9018781286461666,0.1,-0.564290207074685,6,28,5,1,6,0,163,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,-0.5712682150947924,0.8207634412072763,1,0,21,0.5680647467311558,-0.8229838658936564,0.9588235237716264,0.9999999938650307,0.3286290322580645,0.34274193548387094,0.3286290322580645,496,19.08502279899333,12.73353278327963,9.86335208160564,15.279927698657167,-4.57142857142859,1.749999999999998,0.9999999999999901,0.9524207011686143,1.003372681281619,0.9810834049871023
2017-05-28,LATAM,3.747058823529412,0.5411764705882353,139.94723876894705,0.1018823533705882,0.1315294125117647,24.624941412641174,389,36422.04065955,193.4158258565294,0.5705882352941176,0.2235294117647059,0.2058823529411764,0.8941868512110727,0.1,-0.0658943537207457,6,28,5,1,6,1,170,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,-0.5712682150947924,0.8207634412072763,1,0,21,0.5680647467311558,-0.8229838658936564,0.9588235237716264,0.9999999938650307,0.3286290322580645,0.34274193548387094,0.3286290322580645,496,19.08502279899333,12.73353278327963,9.86335208160564,15.279927698657167,-4.57142857142859,1.749999999999998,0.9999999999999901,0.9524207011686143,1.003372681281619,0.9810834049871023
2017-05-28,USCA,3.0245398773006134,0.5766871165644172,117.989757388773,0.1009202458957055,0.1070552147300613,22.018957278858892,357,30779.56056041,170.18429569656442,0.6687116564417178,0.1901840490797546,0.1411042944785276,0.8853927509503556,0.1,-0.564290207074685,6,28,5,1,6,2,163,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,-0.5712682150947924,0.8207634412072763,1,0,21,0.5680647467311558,-0.8229838658936564,0.9588235237716264,0.9999999938650307,0.3286290322580645,0.34274193548387094,0.3286290322580645,496,19.08502279899333,12.73353278327963,9.86335208160564,15.279927698657167,-4.57142857142859,1.749999999999998,0.9999999999999901,0.9524207011686143,1.003372681281619,0.9810834049871023
2017-05-29,Europe,4.099415204678363,0.631578947368421,130.12871692444443,0.1042105267251461,0.0890058474678362,17.15374263134503,362,32717.12069133,172.14093763643274,0.4502923976608187,0.3801169590643274,0.1695906432748538,0.8910091994117848,0.1,0.005305053901245635,0,29,5,0,7,0,171,0.49999999999999994,-0.8660254037844387,0.0,1.0,-0.3943558551133187,0.9189578116202306,1,0,22,0.46472317204376906,-0.8854560256532096,1.0363636300826446,1.140350870524264,0.3220338983050847,0.3107344632768362,0.3672316384180791,531,19.485036994233976,11.81605042385346,9.77849925188153,17.92975712262133,-3.035714285714297,0.4999999999999945,6.499999999999997,1.008424599831508,0.9730412805391743,1.1617021276595745
2017-05-29,LATAM,3.6303030303030304,0.4484848484848485,138.92848845230907,0.1032121217333333,0.0724848503454545,11.780242608254545,360,33342.54065732,181.00412326042425,0.4545454545454545,0.1818181818181818,0.3636363636363636,0.8870523415977961,0.1,-0.42189139183070234,0,29,5,0,7,1,165,0.49999999999999994,-0.8660254037844387,0.0,1.0,-0.3943558551133187,0.9189578116202306,1,0,22,0.46472317204376906,-0.8854560256532096,1.0363636300826446,1.140350870524264,0.3220338983050847,0.3107344632768362,0.3672316384180791,531,19.485036994233976,11.81605042385346,9.77849925188153,17.92975712262133,-3.035714285714297,0.4999999999999945,6.499999999999997,1.008424599831508,0.9730412805391743,1.1617021276595745
2017-05-29,USCA,3.764102564102564,0.6461538461538462,124.2295929871282,0.1024102567487179,0.1430769229179487,21.14625657553846,437,37724.50074597,173.57923174605128,0.4358974358974359,0.3435897435897436,0.2205128205128205,0.8879947403024326,0.1,1.7140908368290377,0,29,5,0,7,2,195,0.49999999999999994,-0.8660254037844387,0.0,1.0,-0.3943558551133187,0.9189578116202306,1,0,22,0.46472317204376906,-0.8854560256532096,1.0363636300826446,1.140350870524264,0.3220338983050847,0.3107344632768362,0.3672316384180791,531,19.485036994233976,11.81605042385346,9.77849925188153,17.92975712262133,-3.035714285714297,0.4999999999999945,6.499999999999997,1.008424599831508,0.9730412805391743,1.1617021276595745
2017-05-30,Europe,3.787128712871287,0.4752475247524752,133.9286172640099,0.1097029710742574,0.1249009919158416,21.698910736752477,446,41056.00076132,181.50366463920795,0.6188118811881188,0.2376237623762376,0.1435643564356435,0.8890795020096068,0.1,2.212486690182977,1,30,5,0,8,0,202,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,-0.20129852008866114,0.9795299412524943,1,0,22,0.46472317204376906,-0.8854560256532096,1.1744185978231476,0.9207920746495442,0.3607142857142857,0.30714285714285716,0.33214285714285713,560,24.47058486856258,16.506852833783622,9.20144916122818,12.151817422372092,2.499999999999998,-0.321428571428579,3.8928571428571357,1.1734439834024897,1.0058479532163742,1.062857142857143
2017-05-30,LATAM,3.2093023255813957,0.4534883720930232,115.41889836395347,0.1007558144651162,0.1262209300116279,19.384825525715115,416,32779.59061089,171.76122284476745,0.4941860465116279,0.3372093023255814,0.1686046511627907,0.8936587344510546,0.1,0.07650446152323696,1,30,5,0,8,1,172,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,-0.20129852008866114,0.9795299412524943,1,0,22,0.46472317204376906,-0.8854560256532096,1.1744185978231476,0.9207920746495442,0.3607142857142857,0.30714285714285716,0.33214285714285713,560,24.47058486856258,16.506852833783622,9.20144916122818,12.151817422372092,2.499999999999998,-0.321428571428579,3.8928571428571357,1.1734439834024897,1.0058479532163742,1.062857142857143
2017-05-30,USCA,3.930107526881721,0.4569892473118279,131.14414326225807,0.1029569898172043,0.1157526885053763,19.81935485115054,422,36846.42067553,178.63478696715052,0.4946236559139785,0.3440860215053763,0.1612903225806451,0.8831078737426292,0.1,1.0732961682311157,1,30,5,0,8,2,186,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,-0.20129852008866114,0.9795299412524943,1,0,22,0.46472317204376906,-0.8854560256532096,1.1744185978231476,0.9207920746495442,0.3607142857142857,0.30714285714285716,0.33214285714285713,560,24.47058486856258,16.506852833783622,9.20144916122818,12.151817422372092,2.499999999999998,-0.321428571428579,3.8928571428571357,1.1734439834024897,1.0058479532163742,1.062857142857143
2017-05-31,Europe,3.690476190476191,0.6309523809523809,158.50542083720237,0.101547619625,0.1188095246071428,21.07113098905953,314,34560.5407438,184.17803791738092,0.5238095238095238,0.3809523809523809,0.0952380952380952,0.8977465986394557,0.1,-0.20829316896472835,2,31,5,0,9,0,168,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0,1,0,22,0.46472317204376906,-0.8854560256532096,0.9767441803677664,1.1726190406391723,0.3128491620111732,0.3202979515828678,0.36685288640595903,537,25.432450212465255,15.95230987901722,9.209208641871673,13.296974235122919,3.464285714285707,-0.21428571428570395,4.535714285714291,0.9874055415617129,1.005008347245409,1.0953137410643368
2017-05-31,LATAM,3.4302325581395348,0.5988372093023255,140.5635501880814,0.0954651168430232,0.127441859866279,25.47063967807558,376,34557.01066616,181.65540945959305,0.5232558139534884,0.2732558139534883,0.2034883720930232,0.9025824770146024,0.1,0.07650446152323696,2,31,5,0,9,1,172,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0,1,0,22,0.46472317204376906,-0.8854560256532096,0.9767441803677664,1.1726190406391723,0.3128491620111732,0.3202979515828678,0.36685288640595903,537,25.432450212465255,15.95230987901722,9.209208641871673,13.296974235122919,3.464285714285707,-0.21428571428570395,4.535714285714291,0.9874055415617129,1.005008347245409,1.0953137410643368
2017-05-31,USCA,3.654822335025381,0.583756345177665,139.25172963055837,0.1031472084771573,0.1595431466243654,28.89984785845178,436,40193.12084604,183.33878371964468,0.5025380710659898,0.3553299492385787,0.1421319796954314,0.8893297946352651,0.1,1.8564896520730203,2,31,5,0,9,2,197,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0,1,0,22,0.46472317204376906,-0.8854560256532096,0.9767441803677664,1.1726190406391723,0.3128491620111732,0.3202979515828678,0.36685288640595903,537,25.432450212465255,15.95230987901722,9.209208641871673,13.296974235122919,3.464285714285707,-0.21428571428570395,4.535714285714291,0.9874055415617129,1.005008347245409,1.0953137410643368
2017-06-01,Europe,3.363636363636364,0.6060606060606061,138.82521558054543,0.1051515155393939,0.1036363637393939,15.524303073872725,340,33341.64064466,180.52618403745456,0.4787878787878787,0.2484848484848484,0.2727272727272727,0.8925619834710744,0.1,-0.42189139183070234,3,1,6,0,10,0,165,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,0.20129852008866006,0.9795299412524945,0,0,22,0.46472317204376906,-0.8854560256532096,1.0576923009122288,1.048484842130395,0.3340080971659919,0.3157894736842105,0.35020242914979755,494,25.432450212465255,15.528775133372788,10.260882724488878,13.296974235122919,1.4642857142857058,-3.2857142857142927,2.821428571428574,0.9657190635451505,0.9153394803017604,0.9618745035742653
2017-06-01,LATAM,3.3205128205128207,0.6025641025641025,127.3600674323782,0.1042948722179487,0.1229487180064102,22.25211551321154,346,30001.25062006,172.70551499397436,0.4679487179487179,0.3461538461538461,0.1858974358974359,0.8994904667981591,0.1,-1.0626860604286243,3,1,6,0,10,1,156,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,0.20129852008866006,0.9795299412524945,0,0,22,0.46472317204376906,-0.8854560256532096,1.0576923009122288,1.048484842130395,0.3340080971659919,0.3157894736842105,0.35020242914979755,494,25.432450212465255,15.528775133372788,10.260882724488878,13.296974235122919,1.4642857142857058,-3.2857142857142927,2.821428571428574,0.9657190635451505,0.9153394803017604,0.9618745035742653
2017-06-01,USCA,3.6184971098265897,0.5028901734104047,133.0753213336416,0.1067630064046242,0.1036416197630057,20.103179427260116,412,36098.90076458,187.09451122104045,0.4450867052023121,0.3294797687861271,0.2254335260115607,0.8962544689097531,0.1,0.1477038691452283,3,1,6,0,10,2,173,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,0.20129852008866006,0.9795299412524945,0,0,22,0.46472317204376906,-0.8854560256532096,1.0576923009122288,1.048484842130395,0.3340080971659919,0.3157894736842105,0.35020242914979755,494,25.432450212465255,15.528775133372788,10.260882724488878,13.296974235122919,1.4642857142857058,-3.2857142857142927,2.821428571428574,0.9657190635451505,0.9153394803017604,0.9618745035742653
2017-06-02,Europe,2.5492957746478875,0.5,148.3892997599296,0.101971831669014,0.2004929572394366,38.74676064539436,314,30810.63062701,194.7917630911972,0.4929577464788732,0.3591549295774648,0.1478873239436619,0.9010117040269788,0.1,-2.059477767136503,4,2,6,0,11,0,142,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0.39435585511331855,0.9189578116202306,0,0,22,0.46472317204376906,-0.8854560256532096,0.7845303824059096,1.3521126665344179,0.2757281553398058,0.35145631067961164,0.37281553398058254,515,25.031408841122555,18.7388061824348,7.625146368618574,12.607631853460019,-1.0357142857143011,0.6428571428571429,2.2857142857142865,0.8546861564918314,1.0701013513513513,1.046728971962617
2017-06-02,LATAM,3.447513812154696,0.6408839779005525,129.79541784226518,0.1017679563314917,0.0590055253701657,14.136685028060771,369,33803.3006595,167.16850949889502,0.3977900552486187,0.4088397790055249,0.1933701657458563,0.8958212508775679,0.1,0.717299130121159,4,2,6,0,11,1,181,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0.39435585511331855,0.9189578116202306,0,0,22,0.46472317204376906,-0.8854560256532096,0.7845303824059096,1.3521126665344179,0.2757281553398058,0.35145631067961164,0.37281553398058254,515,25.031408841122555,18.7388061824348,7.625146368618574,12.607631853460019,-1.0357142857143011,0.6428571428571429,2.2857142857142865,0.8546861564918314,1.0701013513513513,1.046728971962617
2017-06-02,USCA,3.78125,0.5677083333333334,132.27448256192707,0.1007291671302083,0.0472916666197916,9.736458429562498,415,37610.63076435,175.26984639869792,0.4895833333333333,0.2135416666666666,0.296875,0.8994683159722222,0.1,1.5004926139630637,4,2,6,0,11,2,192,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0.39435585511331855,0.9189578116202306,0,0,22,0.46472317204376906,-0.8854560256532096,0.7845303824059096,1.3521126665344179,0.2757281553398058,0.35145631067961164,0.37281553398058254,515,25.031408841122555,18.7388061824348,7.625146368618574,12.607631853460019,-1.0357142857143011,0.6428571428571429,2.2857142857142865,0.8546861564918314,1.0701013513513513,1.046728971962617
2017-06-03,Europe,3.980132450331126,0.5298013245033113,137.72993736166225,0.1136423843841059,0.1384768219801324,19.627616174225167,320,29999.590637441,175.90947241536423,0.5562913907284768,0.2847682119205298,0.1589403973509933,0.8889083812113504,0.1,-1.418683098538581,5,3,6,1,12,0,151,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,0.5712682150947923,0.8207634412072763,0,0,22,0.46472317204376906,-0.8854560256532096,0.7626262587746149,1.1324503236261567,0.2903846153846154,0.38076923076923075,0.32884615384615384,520,23.319723922240673,18.867962264113196,13.239551136111622,13.364843718466982,-4.678571428571436,3.571428571428573,0.17857142857142566,0.9096385542168675,1.14168039538715,0.9373531714956931
